Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST01925,33,36107,604797,763,24,No
CUST01926,52,25905,213190,836,36,No
CUST01927,46,74061,363823,686,48,No
CUST01928,55,131370,332572,555,48,No
CUST01929,49,46211,196668,681,48,Yes
CUST01930,33,39505,248775,645,12,No
CUST01931,47,122507,397302,516,24,No
CUST01932,51,112194,328711,560,48,No
CUST01933,52,129834,764852,565,36,No
CUST01934,46,90779,811260,699,24,No
CUST01935,27,128902,72179,564,24,No
CUST01936,21,125582,767684,621,12,No
CUST01937,42,81317,676090,504,48,No
CUST01938,39,88691,136627,719,24,No
CUST01939,53,49492,311584,643,12,No
CUST01940,36,112337,910471,719,24,No
CUST01941,27,116900,815939,757,60,No
CUST01942,58,107432,715297,576,24,No
CUST01943,46,30028,337164,598,24,No
CUST01944,60,51167,145352,526,48,No
CUST01945,40,116771,714073,618,24,No
CUST01946,51,33041,584630,718,12,No
CUST01947,38,72654,344184,679,48,No
CUST01948,24,48822,92875,500,12,No
CUST01949,41,52784,349176,741,36,No
CUST01950,27,81479,243818,629,48,No
CUST01951,40,39618,151593,842,12,No
CUST01952,29,68412,428083,685,60,No
CUST01953,44,56228,731834,641,24,Yes
CUST01954,26,141286,161532,566,60,No
CUST01955,58,144560,976984,835,24,No
CUST01956,49,146307,153428,538,60,No
CUST01957,40,120073,547233,603,60,No
CUST01958,23,41755,251019,714,60,No
CUST01959,56,70526,988384,687,48,No
CUST01960,28,144386,507311,534,48,No
CUST01961,53,128662,72937,585,60,No
CUST01962,29,62965,97652,789,12,No
CUST01963,33,122087,904100,703,48,No
CUST01964,53,34828,223558,724,60,No
CUST01965,45,77540,686714,639,24,No
CUST01966,31,99959,278387,803,12,No
CUST01967,53,84695,578291,768,36,No
CUST01968,35,63844,792658,637,60,No
CUST01969,35,30978,609484,621,36,No
CUST01970,30,148475,976524,642,24,No
CUST01971,24,109202,311103,607,60,No
CUST01972,43,107927,684555,688,36,Yes
CUST01973,56,59608,807155,568,48,Yes
CUST01974,39,67550,110045,820,12,No
CUST01975,35,120745,343276,590,36,No
CUST01976,55,111155,960145,798,12,No
CUST01977,45,148949,735584,631,60,No
CUST01978,49,53919,390014,637,24,No
CUST01979,46,45400,517723,618,48,Yes
CUST01980,51,37280,570052,592,48,Yes
CUST01981,32,49754,647329,751,24,No
CUST01982,22,65653,220832,590,48,No
CUST01983,33,34103,200494,536,48,No
CUST01984,46,38137,809490,769,24,No
CUST01985,21,104074,154574,693,48,Yes
CUST01986,21,125066,920860,829,12,No
CUST01987,26,60082,199564,821,60,Yes
CUST01988,21,128764,161504,777,36,No
CUST01989,26,51518,195993,745,60,No
CUST01990,31,65289,397871,745,24,No
CUST01991,55,115707,330448,821,60,No
CUST01992,23,38476,621098,651,12,No
CUST01993,47,43590,51269,614,12,No
CUST01994,45,44316,420472,835,36,No
CUST01995,45,115015,977175,557,48,No
CUST01996,28,54428,156678,644,36,Yes
CUST01997,42,40512,428004,543,12,No
CUST01998,32,81181,606249,671,60,No
CUST01999,48,44689,986501,841,36,No
CUST02000,39,70663,967925,553,36,No
CUST02001,44,147274,328293,539,12,No
CUST02002,30,126945,737712,575,36,No
CUST02003,49,119547,885558,744,12,No
CUST02004,48,120251,342003,574,12,No
CUST02005,29,48838,854819,697,36,No
CUST02006,48,88083,777104,711,60,No
CUST02007,42,43116,891105,834,24,No
CUST02008,56,90156,614917,773,48,No
CUST02009,35,75413,137679,797,48,No
CUST02010,35,117155,141488,620,36,Yes
CUST02011,22,72500,635498,742,24,No
CUST02012,24,144454,416317,684,24,No
CUST02013,30,134478,944762,782,48,No
CUST02014,35,32322,833281,570,12,Yes
CUST02015,30,74474,818691,513,48,No
CUST02016,27,111867,659859,537,48,No
CUST02017,31,28956,204021,687,24,Yes
CUST02018,25,26635,646831,713,24,No
CUST02019,51,122459,196918,770,36,No
CUST02020,42,83192,869354,830,12,No
CUST02021,30,32864,973960,828,12,No
CUST02022,32,90967,218137,505,48,No
CUST02023,50,97634,795964,632,60,No
CUST02024,35,80531,214417,639,12,No
CUST02025,29,122404,272155,705,60,Yes
CUST02026,46,49077,912458,786,60,No
CUST02027,50,87575,378403,834,48,No
CUST02028,31,32165,892362,690,48,No
CUST02029,27,38683,131588,685,60,No
CUST02030,42,28676,301165,644,24,No
CUST02031,25,52775,676116,505,36,Yes
CUST02032,33,108674,83939,623,36,Yes
CUST02033,57,99029,97054,788,48,Yes
CUST02034,41,37217,373595,504,36,No
CUST02035,46,90564,254350,661,48,No
CUST02036,29,117098,757459,549,36,No
CUST02037,53,38238,576570,576,12,Yes
CUST02038,45,87515,664841,519,36,No
CUST02039,50,35322,978203,820,12,No
CUST02040,35,140920,276122,848,24,No
CUST02041,31,90748,591380,811,60,No
CUST02042,42,83652,873501,567,36,No
CUST02043,60,137191,501832,520,48,No
CUST02044,60,104544,128641,578,60,No
CUST02045,52,37767,893816,507,24,Yes
CUST02046,40,96714,959674,544,48,Yes
CUST02047,41,47245,359967,582,12,No
CUST02048,44,71316,143563,536,24,No
CUST02049,50,58809,546250,631,48,Yes
CUST02050,29,148185,179988,791,48,Yes
CUST02051,39,77551,478902,817,24,No
CUST02052,53,135734,704974,660,36,Yes
CUST02053,47,91314,521955,634,12,No
CUST02054,24,122129,878994,625,60,Yes
CUST02055,27,63097,444077,581,60,No
CUST02056,25,54235,457081,736,12,No
CUST02057,50,109211,611109,738,12,Yes
CUST02058,27,145253,466226,721,24,No
CUST02059,25,66587,409057,809,48,No
CUST02060,51,39984,341897,732,12,No
CUST02061,51,44072,721315,609,36,Yes
CUST02062,59,126476,448757,531,36,No
CUST02063,51,52973,106704,608,12,No
CUST02064,48,60369,314315,825,24,Yes
CUST02065,25,60901,474745,541,36,No
CUST02066,49,139201,490110,768,24,No
CUST02067,37,49127,920893,527,12,Yes
CUST02068,48,69829,839762,652,24,No
CUST02069,47,88127,548597,774,24,No
CUST02070,48,71490,776559,792,48,No
CUST02071,56,127638,987195,805,24,Yes
CUST02072,58,105807,201642,665,36,Yes
CUST02073,50,147397,204650,755,36,No
CUST02074,47,59446,595984,501,48,Yes
CUST02075,29,108138,521155,827,60,Yes
CUST02076,34,122741,246772,715,60,No
CUST02077,59,74487,276636,678,24,No
CUST02078,57,26883,438241,686,12,No
CUST02079,40,90809,908837,563,48,No
CUST02080,50,79270,480321,680,36,No
CUST02081,48,93572,852245,671,12,No
CUST02082,50,81149,441246,590,60,No
CUST02083,55,82131,450098,645,48,No
CUST02084,60,147932,999886,550,12,No
CUST02085,27,36749,731180,508,60,Yes
CUST02086,27,90064,836372,819,60,Yes
CUST02087,49,90976,659467,516,36,No
CUST02088,34,54213,864617,732,60,No
CUST02089,33,137242,542384,563,36,No
CUST02090,50,79124,910270,830,48,Yes
CUST02091,44,127524,284814,759,36,No
CUST02092,37,65291,929214,712,24,Yes
CUST02093,47,29282,66284,513,24,No
CUST02094,54,132483,827252,807,36,No
CUST02095,57,81363,303578,784,48,No
CUST02096,46,133599,104086,795,48,No
CUST02097,45,120435,232155,706,36,No
CUST02098,48,55273,154415,564,60,No
CUST02099,57,127797,461054,821,36,No
CUST02100,31,149348,388065,604,12,Yes
CUST02101,48,26512,709443,803,24,Yes
CUST02102,55,145664,132598,792,48,Yes
CUST02103,29,84468,715282,823,36,No
CUST02104,35,63918,253244,774,24,No
CUST02105,45,125976,323132,837,12,No
CUST02106,30,107239,74264,826,60,No
CUST02107,28,85178,674840,562,12,No
CUST02108,37,142257,239401,547,12,No
CUST02109,44,144631,929037,606,48,No
CUST02110,22,79230,127149,749,12,No
CUST02111,47,74185,982932,660,48,No
CUST02112,32,64158,60632,591,60,No
CUST02113,23,40362,409462,677,48,No
CUST02114,59,96628,55258,581,60,No
CUST02115,28,50276,685553,515,60,No
CUST02116,53,124740,209746,610,36,No
CUST02117,34,28866,393450,570,24,Yes
CUST02118,29,60073,336960,746,24,No
CUST02119,43,117809,628286,833,36,No
CUST02120,52,82155,587559,704,24,No
CUST02121,33,115053,937132,643,48,No
CUST02122,58,65840,223699,605,48,No
CUST02123,49,80540,675297,639,36,No
CUST02124,59,75206,500167,602,60,No
CUST02125,25,83904,225373,517,60,No
CUST02126,47,63466,683216,830,60,No
CUST02127,22,40027,238643,665,48,No
CUST02128,43,57154,126168,610,36,No
CUST02129,41,41030,60100,663,12,No
CUST02130,34,85997,645034,664,24,No
CUST02131,45,62173,681035,608,60,No
CUST02132,56,61444,801058,811,12,No
CUST02133,47,114408,842934,722,36,No
CUST02134,33,50837,102072,752,48,Yes
CUST02135,38,80212,175052,563,48,No
CUST02136,41,102485,451455,621,60,Yes
CUST02137,22,109366,871355,794,12,No
CUST02138,39,42178,932526,706,12,No
CUST02139,54,30127,403778,830,12,Yes
CUST02140,27,133770,891496,712,36,No
CUST02141,43,77473,133641,784,36,No
CUST02142,24,76554,362941,732,48,No
CUST02143,28,135503,442068,816,12,Yes
CUST02144,24,133194,60901,571,12,No
CUST02145,48,54667,228458,545,24,No
CUST02146,44,131974,996738,775,12,No
CUST02147,24,59037,976227,522,12,No
CUST02148,40,34835,326537,668,60,No
CUST02149,45,60377,782603,587,24,No
CUST02150,28,41552,384844,575,60,No
CUST02151,47,108480,518482,842,12,No
CUST02152,36,100744,551142,838,48,No
CUST02153,41,126271,816367,747,24,Yes
CUST02154,39,118242,136816,680,60,No
CUST02155,36,111439,728569,605,12,Yes
CUST02156,52,32899,272796,506,24,No
CUST02157,45,49630,561333,553,36,Yes
CUST02158,58,124824,603275,763,36,No
CUST02159,40,117866,526076,835,24,No
CUST02160,27,144816,186378,612,36,No
CUST02161,49,138751,700618,762,24,No
CUST02162,33,33996,341334,716,24,No
CUST02163,57,109984,157022,575,48,No
CUST02164,28,56531,67393,735,24,No
CUST02165,51,111754,606673,731,36,No
CUST02166,56,36018,421643,720,24,No
CUST02167,53,81472,582599,670,12,No
CUST02168,44,37820,101521,832,48,No
CUST02169,48,50419,358287,596,48,No
CUST02170,38,94410,686955,752,60,No
CUST02171,24,109717,311036,556,24,No
CUST02172,23,100396,329108,622,12,No
CUST02173,38,54683,975473,817,48,No
CUST02174,27,53821,819575,637,48,Yes
CUST02175,34,70564,717837,647,60,No
CUST02176,21,37352,244069,757,60,No
CUST02177,40,136747,771353,622,24,No
CUST02178,25,46842,246444,670,48,No
CUST02179,21,112298,547654,719,36,Yes
CUST02180,37,140508,130716,587,12,No
CUST02181,51,101435,51055,750,24,No
CUST02182,23,132338,68235,790,36,No
CUST02183,54,90948,225431,575,12,Yes
CUST02184,42,84325,564496,679,60,No
CUST02185,52,58231,431985,734,12,No
CUST02186,40,118081,399950,765,60,No
CUST02187,38,114887,594534,827,12,No
CUST02188,47,137232,280954,837,24,No
CUST02189,22,57029,655640,720,36,No
CUST02190,26,50407,446129,827,12,No
CUST02191,55,142862,521093,769,24,No
CUST02192,43,141391,397283,700,60,No
CUST02193,38,65543,249829,521,60,No
CUST02194,42,134336,692113,562,48,No
CUST02195,57,128877,880829,677,36,No
CUST02196,21,90395,768826,575,48,No
CUST02197,54,62982,704096,785,24,No
CUST02198,39,33469,888635,650,12,No
CUST02199,34,62095,915568,803,12,Yes
CUST02200,40,25667,501226,680,12,Yes
CUST02201,29,70903,971406,645,60,No
CUST02202,56,45321,140181,638,24,No
CUST02203,33,81629,663652,541,36,No
CUST02204,51,147281,421858,627,48,No
CUST02205,27,142051,323951,654,60,No
CUST02206,57,82123,761902,665,60,No
CUST02207,33,57770,192282,713,60,No
CUST02208,40,36219,361777,790,48,No
CUST02209,45,127551,968470,723,12,No
CUST02210,49,115981,378477,757,36,No
CUST02211,48,86151,490932,710,48,Yes
CUST02212,56,28463,854016,715,12,No
CUST02213,60,143862,367078,624,60,No
CUST02214,29,106381,619659,789,36,Yes
CUST02215,46,41506,472515,843,12,No
CUST02216,54,85322,929962,527,12,Yes
CUST02217,27,68710,673210,549,36,No
CUST02218,42,138287,113821,562,60,No
CUST02219,24,116956,265025,764,24,No
CUST02220,52,42878,284402,845,24,No
CUST02221,40,119259,56764,748,60,No
CUST02222,28,33800,50037,578,60,No
CUST02223,54,37696,309214,604,12,No
CUST02224,53,83171,459693,528,12,No
CUST02225,51,49123,910116,620,60,Yes
CUST02226,60,114302,510461,836,60,No
CUST02227,30,108387,72709,594,24,No
CUST02228,36,47383,586362,779,24,No
CUST02229,39,62938,749961,551,60,No
CUST02230,38,76273,454562,554,48,No
CUST02231,48,44420,79329,645,48,No
CUST02232,45,26444,658738,655,12,No
CUST02233,60,83258,94702,681,24,No
CUST02234,50,61294,59563,581,36,No
CUST02235,53,52627,415779,768,48,No
CUST02236,32,110972,208757,680,60,No
CUST02237,29,61482,873091,837,36,No
CUST02238,25,145082,930096,830,48,No
CUST02239,51,104408,740982,592,60,No
CUST02240,53,126632,740912,769,36,No
CUST02241,41,102182,658934,678,60,No
CUST02242,46,33856,97111,515,24,No
CUST02243,27,90461,762321,743,36,No
CUST02244,36,38819,993502,589,48,Yes
CUST02245,47,145897,117496,531,60,No
CUST02246,23,135992,836363,537,48,No
CUST02247,59,107744,931516,515,24,No
CUST02248,49,74496,189687,826,60,No
CUST02249,33,58095,564958,724,36,No
CUST02250,31,81893,903370,770,24,Yes
CUST02251,22,107459,751138,549,24,Yes
CUST02252,29,142085,55490,684,48,No
CUST02253,25,69657,244305,849,60,No
CUST02254,34,99759,917776,742,60,No
CUST02255,60,142932,635836,570,12,No
CUST02256,45,139553,124310,791,12,No
CUST02257,54,64089,155814,560,48,No
CUST02258,59,95849,396994,511,24,No
CUST02259,39,145884,918376,628,48,No
CUST02260,25,139352,963806,580,36,Yes
CUST02261,57,56640,944640,765,60,No
CUST02262,46,106087,109399,779,12,No
CUST02263,37,110620,81434,516,36,No
CUST02264,33,68848,981164,530,24,No
CUST02265,42,146133,844133,839,12,No
CUST02266,25,130599,641246,812,12,No
CUST02267,25,149506,486459,806,60,No
CUST02268,56,87753,185753,638,12,No
CUST02269,52,91532,286186,832,36,No
CUST02270,40,127438,941115,616,12,No
CUST02271,22,126399,869800,600,60,No
CUST02272,45,114383,766801,509,60,No
CUST02273,45,125359,445552,564,48,No
CUST02274,56,43057,171197,724,12,No
CUST02275,44,71109,253052,675,48,No
CUST02276,36,55413,146459,801,12,No
CUST02277,55,99455,98003,507,24,No
CUST02278,25,32425,182871,724,24,No
CUST02279,41,70831,681678,835,24,No
CUST02280,29,104445,467143,745,12,No
CUST02281,25,57794,620054,605,48,Yes
CUST02282,43,142655,950475,612,48,No
CUST02283,44,127263,628190,649,24,No
CUST02284,38,66793,781666,777,60,No
CUST02285,43,143020,480790,818,48,No
CUST02286,34,144544,193792,766,24,No
CUST02287,56,52625,178710,690,24,Yes
CUST02288,36,116533,511664,832,48,No
CUST02289,22,90392,926950,517,36,No
CUST02290,45,64375,917359,543,12,No
CUST02291,60,75323,569419,509,48,No
CUST02292,23,54418,265723,694,24,No
CUST02293,55,31849,742482,656,12,No
CUST02294,43,147843,77254,811,36,No
CUST02295,37,131200,839911,802,24,No
CUST02296,42,120130,919520,818,48,No
CUST02297,24,130827,164515,783,48,No
CUST02298,39,137527,610737,737,48,No
CUST02299,57,125795,594119,633,24,No
CUST02300,50,122731,299799,567,12,No
CUST02301,38,36211,312073,777,36,No
CUST02302,46,30060,695448,640,36,Yes
CUST02303,37,127554,734752,811,12,No
CUST02304,57,111609,386581,635,24,No
CUST02305,22,82659,59301,738,12,No
CUST02306,51,108590,935339,784,24,No
CUST02307,58,148054,133410,641,60,No
CUST02308,25,82729,238538,632,36,No
CUST02309,52,41675,288466,822,24,No
CUST02310,60,110980,101988,619,12,No
CUST02311,32,114711,581333,725,60,No
CUST02312,56,119025,289025,531,36,No
CUST02313,22,113917,935974,680,60,No
CUST02314,59,55762,416718,555,12,No
CUST02315,28,91982,131212,621,24,No
CUST02316,44,133676,912656,848,48,Yes
CUST02317,48,139799,346835,573,12,No
CUST02318,44,68907,477963,833,36,No
CUST02319,39,106515,82670,582,36,Yes
CUST02320,30,144520,669946,513,12,No
CUST02321,41,91951,800537,760,60,No
CUST02322,34,74655,921080,798,12,No
CUST02323,30,74950,849656,832,12,No
CUST02324,35,99108,577953,794,60,No
CUST02325,55,121081,177131,770,12,No
CUST02326,54,93201,512440,662,36,No
CUST02327,57,63412,305882,668,24,No
CUST02328,44,55263,527963,661,12,No
CUST02329,49,121049,972984,709,36,Yes
CUST02330,56,91275,130157,685,48,No
CUST02331,49,128062,489196,617,60,No
CUST02332,29,146335,613731,625,48,No
CUST02333,29,104370,322922,646,36,No
CUST02334,26,78543,491474,758,24,No
CUST02335,33,142948,238655,732,12,No
CUST02336,47,59521,852694,783,48,No
CUST02337,29,138961,85730,720,12,No
CUST02338,25,42351,589908,771,48,No
CUST02339,43,41705,471860,785,24,No
CUST02340,28,69146,991019,672,60,No
CUST02341,27,119657,97435,537,36,No
CUST02342,47,107684,521600,723,36,No
CUST02343,29,121133,242362,801,60,Yes
CUST02344,21,102798,671856,689,48,No
CUST02345,49,48163,583376,801,36,No
CUST02346,27,55443,361792,752,36,Yes
CUST02347,54,142611,600705,796,60,No
CUST02348,48,62389,388480,696,36,No
CUST02349,30,30496,903527,607,48,Yes
CUST02350,57,140288,695374,660,12,No
CUST02351,31,40538,351825,640,48,No
CUST02352,31,62811,322031,810,12,No
CUST02353,38,43481,150638,605,60,No
CUST02354,31,28584,677459,520,60,Yes
CUST02355,33,25873,562088,513,36,Yes
CUST02356,57,80902,817651,727,60,No
CUST02357,50,63658,164939,561,48,No
CUST02358,52,59479,141083,570,36,No
CUST02359,28,71362,892678,540,24,No
CUST02360,41,45542,581691,671,36,No
CUST02361,53,113091,864791,537,36,No
CUST02362,23,81803,155317,766,36,No
CUST02363,56,111655,928323,820,12,No
CUST02364,21,57232,193523,800,48,No
CUST02365,35,113257,255183,635,48,No
CUST02366,32,121149,570855,644,24,No
CUST02367,26,149627,591386,609,12,No
CUST02368,52,98103,690907,606,24,Yes
CUST02369,37,105396,448763,823,60,No
CUST02370,43,88469,606228,836,24,No
CUST02371,35,139693,356305,842,48,No
CUST02372,46,103360,424475,778,48,No
CUST02373,35,39728,973685,647,48,Yes
CUST02374,41,57426,744595,717,12,No
CUST02375,41,111587,169051,677,48,No
CUST02376,51,135116,893811,750,60,No
CUST02377,36,28796,355062,637,60,No
CUST02378,47,32969,639569,665,36,No
CUST02379,47,76298,898330,726,48,No
CUST02380,24,60168,559089,612,36,No
CUST02381,23,65437,519380,709,24,No
CUST02382,31,95256,266217,820,12,No
CUST02383,60,105052,395698,566,60,No
CUST02384,22,130173,447607,546,36,No
CUST02385,56,33318,736745,525,60,Yes
CUST02386,55,51009,214618,774,48,No
CUST02387,35,63035,890208,582,36,No
CUST02388,34,97476,818956,627,12,Yes
CUST02389,22,123975,602133,552,60,No
CUST02390,52,30542,214569,644,36,Yes
CUST02391,36,29427,335693,563,48,No
CUST02392,29,132255,826497,638,12,Yes
CUST02393,53,119648,787661,712,12,Yes
CUST02394,55,104281,209223,548,60,No
CUST02395,33,133982,685113,659,36,No
CUST02396,22,64603,337361,734,24,Yes
CUST02397,57,86787,444873,649,48,Yes
CUST02398,47,98530,342089,747,36,No
CUST02399,55,91400,306496,695,12,No
CUST02400,46,149709,440843,779,12,No
CUST02401,57,28262,466650,618,48,No
CUST02402,57,39280,724044,659,36,No
CUST02403,26,37502,638130,586,24,Yes
CUST02404,52,102779,312111,542,24,No
CUST02405,51,93603,808154,790,24,Yes
CUST02406,52,58033,481865,659,36,No
CUST02407,23,67132,772466,789,60,No
CUST02408,21,60146,773934,607,60,No
CUST02409,55,90511,378221,833,24,No
CUST02410,51,92427,631757,541,12,No
CUST02411,25,74241,183465,506,24,No
CUST02412,28,46783,256954,724,12,Yes
CUST02413,48,89904,229015,820,60,No
CUST02414,56,79807,468807,504,36,No
CUST02415,39,119364,972984,846,36,No
CUST02416,60,141594,439684,788,24,No
CUST02417,54,114787,264393,814,36,No
CUST02418,37,86880,535365,607,36,No
CUST02419,29,46527,599850,742,12,No
CUST02420,32,44706,543348,534,12,Yes
CUST02421,33,51118,777759,548,60,Yes
CUST02422,27,33009,705331,739,60,No
CUST02423,43,108406,636317,615,36,No
CUST02424,33,60989,347992,718,60,No
CUST02425,44,106854,854246,706,36,No
CUST02426,33,35154,671427,578,12,Yes
CUST02427,38,48373,325710,788,12,No
CUST02428,54,101980,726153,696,36,No
CUST02429,58,104269,340704,815,48,No
CUST02430,21,127677,293092,610,12,No
CUST02431,60,44200,200295,584,48,No
CUST02432,41,35195,989475,526,24,Yes
CUST02433,49,80758,747137,741,36,No
CUST02434,28,56558,637354,701,48,No
CUST02435,51,71529,376905,767,36,No
CUST02436,59,135387,274289,585,36,No
CUST02437,48,98464,513100,750,36,No
CUST02438,56,142933,506564,833,36,No
